"";"rua";"cohort";"sex";"agegr";"year";"endpoint";"events";"followupyears"
"7026";"FIN-EASa";1;"Men";"55-64";2000;"STROKE2";1;628.4414
"7027";"FIN-EASa";1;"Men";"55-64";2001;"STROKE2";0;658.209
"7028";"FIN-EASa";1;"Men";"55-64";2002;"STROKE2";0;680.6014
"7029";"FIN-EASa";1;"Men";"55-64";2003;"STROKE2";1;705.589
"7030";"FIN-EASa";1;"Men";"55-64";2004;"STROKE2";1;729.5398
"7031";"FIN-EASa";1;"Men";"55-64";2005;"STROKE2";0;756.1821
"7032";"FIN-EASa";1;"Men";"55-64";2006;"STROKE2";0;775.8433
"7033";"FIN-EASa";1;"Men";"65-69";1983;"STROKE2";0;5.811605
"7034";"FIN-EASa";1;"Men";"65-69";1984;"STROKE2";0;44.00773
"7035";"FIN-EASa";1;"Men";"65-69";1985;"STROKE2";0;96.07014
"7036";"FIN-EASa";1;"Men";"65-69";1986;"STROKE2";1;153.8017
"7037";"FIN-EASa";1;"Men";"65-69";1987;"STROKE2";0;202.4573
"7038";"FIN-EASa";1;"Men";"65-69";1988;"STROKE2";1;247.8648
"7039";"FIN-EASa";1;"Men";"65-69";1989;"STROKE2";1;265.6114
"7040";"FIN-EASa";1;"Men";"65-69";1990;"STROKE2";0;279.0107
"7041";"FIN-EASa";1;"Men";"65-69";1991;"STROKE2";4;296.7704
"7042";"FIN-EASa";1;"Men";"65-69";1992;"STROKE2";0;305.8729
"7043";"FIN-EASa";1;"Men";"65-69";1993;"STROKE2";0;307.9406
"7044";"FIN-EASa";1;"Men";"65-69";1994;"STROKE2";1;317.9256
"7045";"FIN-EASa";1;"Men";"65-69";1995;"STROKE2";0;314.3313
"7046";"FIN-EASa";1;"Men";"65-69";1996;"STROKE2";2;282.4328
"7047";"FIN-EASa";1;"Men";"65-69";1997;"STROKE2";1;274.0617
"7048";"FIN-EASa";1;"Men";"65-69";1998;"STROKE2";0;263.9026
"7049";"FIN-EASa";1;"Men";"65-69";1999;"STROKE2";0;254.1109
"7050";"FIN-EASa";1;"Men";"65-69";2000;"STROKE2";1;258.5516
"7051";"FIN-EASa";1;"Men";"65-69";2001;"STROKE2";0;261.8419
"7052";"FIN-EASa";1;"Men";"65-69";2002;"STROKE2";1;265.6764
"7053";"FIN-EASa";1;"Men";"65-69";2003;"STROKE2";2;274.1598
"7054";"FIN-EASa";1;"Men";"65-69";2004;"STROKE2";2;275.221
"7055";"FIN-EASa";1;"Men";"65-69";2005;"STROKE2";0;266.4451
"7056";"FIN-EASa";1;"Men";"65-69";2006;"STROKE2";1;273.095
"7057";"FIN-EASa";1;"Men";"70-74";1988;"STROKE2";0;5.140989
"7058";"FIN-EASa";1;"Men";"70-74";1989;"STROKE2";1;37.16292
"7059";"FIN-EASa";1;"Men";"70-74";1990;"STROKE2";0;81.4102
"7060";"FIN-EASa";1;"Men";"70-74";1991;"STROKE2";0;123.4347
"7061";"FIN-EASa";1;"Men";"70-74";1992;"STROKE2";0;161.9781
"7062";"FIN-EASa";1;"Men";"70-74";1993;"STROKE2";0;203.4476
"7063";"FIN-EASa";1;"Men";"70-74";1994;"STROKE2";1;224.9337
"7064";"FIN-EASa";1;"Men";"70-74";1995;"STROKE2";0;236.4268
"7065";"FIN-EASa";1;"Men";"70-74";1996;"STROKE2";0;257.0526
"7066";"FIN-EASa";1;"Men";"70-74";1997;"STROKE2";4;262.7551
"7067";"FIN-EASa";1;"Men";"70-74";1998;"STROKE2";1;257.8544
"7068";"FIN-EASa";1;"Men";"70-74";1999;"STROKE2";1;266.5106
"7069";"FIN-EASa";1;"Men";"70-74";2000;"STROKE2";2;267.7596
"7070";"FIN-EASa";1;"Men";"70-74";2001;"STROKE2";0;244.1762
"7071";"FIN-EASa";1;"Men";"70-74";2002;"STROKE2";0;237.5503
"7072";"FIN-EASa";1;"Men";"70-74";2003;"STROKE2";0;228.5373
"7073";"FIN-EASa";1;"Men";"70-74";2004;"STROKE2";1;223.2859
"7074";"FIN-EASa";1;"Men";"70-74";2005;"STROKE2";3;222.6304
"7075";"FIN-EASa";1;"Men";"70-74";2006;"STROKE2";0;224.4304
"7076";"FIN-EASa";1;"Men";">74";1993;"STROKE2";0;3.59292
"7077";"FIN-EASa";1;"Men";">74";1994;"STROKE2";0;26.80265
"7078";"FIN-EASa";1;"Men";">74";1995;"STROKE2";0;60.85863
"7079";"FIN-EASa";1;"Men";">74";1996;"STROKE2";1;94.06276
"7080";"FIN-EASa";1;"Men";">74";1997;"STROKE2";4;114.7892
"7081";"FIN-EASa";1;"Men";">74";1998;"STROKE2";3;144.6335
"7082";"FIN-EASa";1;"Men";">74";1999;"STROKE2";3;172.4606
"7083";"FIN-EASa";1;"Men";">74";2000;"STROKE2";2;203.5356
"7084";"FIN-EASa";1;"Men";">74";2001;"STROKE2";2;249.6563
"7085";"FIN-EASa";1;"Men";">74";2002;"STROKE2";4;269.9775
"7086";"FIN-EASa";1;"Men";">74";2003;"STROKE2";2;295.2048
"7087";"FIN-EASa";1;"Men";">74";2004;"STROKE2";1;327.9674
"7088";"FIN-EASa";1;"Men";">74";2005;"STROKE2";0;357.7356
"7089";"FIN-EASa";1;"Men";">74";2006;"STROKE2";2;370.6811
"10426";"FIN-EASa";1;"Men";"<35";1982;"CHD1";0;686.6885
"10427";"FIN-EASa";1;"Men";"<35";1983;"CHD1";1;711.524
"10428";"FIN-EASa";1;"Men";"<35";1984;"CHD1";1;613.5449
"10429";"FIN-EASa";1;"Men";"<35";1985;"CHD1";0;521.5576
"10430";"FIN-EASa";1;"Men";"<35";1986;"CHD1";0;430.3189
"10431";"FIN-EASa";1;"Men";"<35";1987;"CHD1";1;339.2628
"10432";"FIN-EASa";1;"Men";"<35";1988;"CHD1";0;260.7359
"10433";"FIN-EASa";1;"Men";"<35";1989;"CHD1";0;190.4585
"10434";"FIN-EASa";1;"Men";"<35";1990;"CHD1";0;119.4309
"10435";"FIN-EASa";1;"Men";"<35";1991;"CHD1";0;63.12638
"10436";"FIN-EASa";1;"Men";"<35";1992;"CHD1";0;13.83167
"10437";"FIN-EASa";1;"Men";"35-44";1982;"CHD1";0;656.707
"10438";"FIN-EASa";1;"Men";"35-44";1983;"CHD1";0;789.0601
"10439";"FIN-EASa";1;"Men";"35-44";1984;"CHD1";2;813.8247
"10440";"FIN-EASa";1;"Men";"35-44";1985;"CHD1";0;841.6842
"10441";"FIN-EASa";1;"Men";"35-44";1986;"CHD1";2;858.9851
"10442";"FIN-EASa";1;"Men";"35-44";1987;"CHD1";2;865.5462
"10443";"FIN-EASa";1;"Men";"35-44";1988;"CHD1";1;868.2152
"10444";"FIN-EASa";1;"Men";"35-44";1989;"CHD1";0;865.5457
"10445";"FIN-EASa";1;"Men";"35-44";1990;"CHD1";1;859.7038
"10446";"FIN-EASa";1;"Men";"35-44";1991;"CHD1";0;822.0663
"10447";"FIN-EASa";1;"Men";"35-44";1992;"CHD1";0;780.6431
"10448";"FIN-EASa";1;"Men";"35-44";1993;"CHD1";0;699.3018
"10449";"FIN-EASa";1;"Men";"35-44";1994;"CHD1";0;604.6565
"10450";"FIN-EASa";1;"Men";"35-44";1995;"CHD1";1;513.1135
"10451";"FIN-EASa";1;"Men";"35-44";1996;"CHD1";1;423.5749
"10452";"FIN-EASa";1;"Men";"35-44";1997;"CHD1";0;333.8774
"10453";"FIN-EASa";1;"Men";"35-44";1998;"CHD1";0;257.6272
"10454";"FIN-EASa";1;"Men";"35-44";1999;"CHD1";0;189.7399
"10455";"FIN-EASa";1;"Men";"35-44";2000;"CHD1";0;119.3084
"10456";"FIN-EASa";1;"Men";"35-44";2001;"CHD1";0;62.75403
"10457";"FIN-EASa";1;"Men";"35-44";2002;"CHD1";0;13.21596
"10458";"FIN-EASa";1;"Men";"45-54";1982;"CHD1";6;600.9813
"10459";"FIN-EASa";1;"Men";"45-54";1983;"CHD1";6;694.2028
"10460";"FIN-EASa";1;"Men";"45-54";1984;"CHD1";7;675.4791
"10461";"FIN-EASa";1;"Men";"45-54";1985;"CHD1";8;651.4403
"10462";"FIN-EASa";1;"Men";"45-54";1986;"CHD1";9;646.3444
"10463";"FIN-EASa";1;"Men";"45-54";1987;"CHD1";4;647.0773
"10464";"FIN-EASa";1;"Men";"45-54";1988;"CHD1";1;656.9225
"10465";"FIN-EASa";1;"Men";"45-54";1989;"CHD1";7;659.7394
"10466";"FIN-EASa";1;"Men";"45-54";1990;"CHD1";3;652.492
"10467";"FIN-EASa";1;"Men";"45-54";1991;"CHD1";2;683.2343
"10468";"FIN-EASa";1;"Men";"45-54";1992;"CHD1";5;709.6727
"10469";"FIN-EASa";1;"Men";"45-54";1993;"CHD1";4;737.767
"10470";"FIN-EASa";1;"Men";"45-54";1994;"CHD1";2;764.3541
"10471";"FIN-EASa";1;"Men";"45-54";1995;"CHD1";6;789.5307
"10472";"FIN-EASa";1;"Men";"45-54";1996;"CHD1";4;806.0108
"10473";"FIN-EASa";1;"Men";"45-54";1997;"CHD1";1;818.7711
"10474";"FIN-EASa";1;"Men";"45-54";1998;"CHD1";1;820.512
"10475";"FIN-EASa";1;"Men";"45-54";1999;"CHD1";3;811.7301
"10476";"FIN-EASa";1;"Men";"45-54";2000;"CHD1";4;805.8956
"10477";"FIN-EASa";1;"Men";"45-54";2001;"CHD1";5;771.2832
"10478";"FIN-EASa";1;"Men";"45-54";2002;"CHD1";5;737.4123
"10479";"FIN-EASa";1;"Men";"45-54";2003;"CHD1";2;658.0709
"10480";"FIN-EASa";1;"Men";"45-54";2004;"CHD1";2;565.1404
"10481";"FIN-EASa";1;"Men";"45-54";2005;"CHD1";1;479.3076
"10482";"FIN-EASa";1;"Men";"45-54";2006;"CHD1";3;392.1433
"10483";"FIN-EASa";1;"Men";"55-64";1982;"CHD1";12;523.5363
"10484";"FIN-EASa";1;"Men";"55-64";1983;"CHD1";17;648.2283
"10485";"FIN-EASa";1;"Men";"55-64";1984;"CHD1";10;664.9646
"10486";"FIN-EASa";1;"Men";"55-64";1985;"CHD1";20;663.8491
"10487";"FIN-EASa";1;"Men";"55-64";1986;"CHD1";9;648.6386
"10488";"FIN-EASa";1;"Men";"55-64";1987;"CHD1";9;643.3172
"10489";"FIN-EASa";1;"Men";"55-64";1988;"CHD1";8;626.305
"10490";"FIN-EASa";1;"Men";"55-64";1989;"CHD1";9;611.494
"10491";"FIN-EASa";1;"Men";"55-64";1990;"CHD1";7;603.2404
"10492";"FIN-EASa";1;"Men";"55-64";1991;"CHD1";12;570.6788
"10493";"FIN-EASa";1;"Men";"55-64";1992;"CHD1";5;558.0013
"10494";"FIN-EASa";1;"Men";"55-64";1993;"CHD1";10;548.5808
"10495";"FIN-EASa";1;"Men";"55-64";1994;"CHD1";8;533.3037
"10496";"FIN-EASa";1;"Men";"55-64";1995;"CHD1";9;518.9671
"10497";"FIN-EASa";1;"Men";"55-64";1996;"CHD1";1;532.2487
"10498";"FIN-EASa";1;"Men";"55-64";1997;"CHD1";9;545.4588
"10499";"FIN-EASa";1;"Men";"55-64";1998;"CHD1";5;555.9218
"10500";"FIN-EASa";1;"Men";"55-64";1999;"CHD1";3;568.0541
"10501";"FIN-EASa";1;"Men";"55-64";2000;"CHD1";8;570.2406
"10502";"FIN-EASa";1;"Men";"55-64";2001;"CHD1";3;598.8398
"10503";"FIN-EASa";1;"Men";"55-64";2002;"CHD1";5;623.3833
"10504";"FIN-EASa";1;"Men";"55-64";2003;"CHD1";4;648.2467
"10505";"FIN-EASa";1;"Men";"55-64";2004;"CHD1";4;669.2234
"10506";"FIN-EASa";1;"Men";"55-64";2005;"CHD1";9;692.7408
"10507";"FIN-EASa";1;"Men";"55-64";2006;"CHD1";6;708.3424
"10508";"FIN-EASa";1;"Men";"65-69";1983;"CHD1";0;5.811596
"10509";"FIN-EASa";1;"Men";"65-69";1984;"CHD1";1;41.96079
"10510";"FIN-EASa";1;"Men";"65-69";1985;"CHD1";1;91.14709
"10511";"FIN-EASa";1;"Men";"65-69";1986;"CHD1";4;141.8191
"10512";"FIN-EASa";1;"Men";"65-69";1987;"CHD1";4;181.8294
"10513";"FIN-EASa";1;"Men";"65-69";1988;"CHD1";4;217.3332
"10514";"FIN-EASa";1;"Men";"65-69";1989;"CHD1";7;231.1307
"10515";"FIN-EASa";1;"Men";"65-69";1990;"CHD1";7;238.6093
"10516";"FIN-EASa";1;"Men";"65-69";1991;"CHD1";1;250.4255
"10517";"FIN-EASa";1;"Men";"65-69";1992;"CHD1";7;257.9508
"10518";"FIN-EASa";1;"Men";"65-69";1993;"CHD1";5;259.4572
"10519";"FIN-EASa";1;"Men";"65-69";1994;"CHD1";8;267.2121
"10520";"FIN-EASa";1;"Men";"65-69";1995;"CHD1";4;261.3057
"10521";"FIN-EASa";1;"Men";"65-69";1996;"CHD1";6;232.2982
"10522";"FIN-EASa";1;"Men";"65-69";1997;"CHD1";4;223.0515
"10523";"FIN-EASa";1;"Men";"65-69";1998;"CHD1";3;212.6902
"10524";"FIN-EASa";1;"Men";"65-69";1999;"CHD1";4;201.0853
"10525";"FIN-EASa";1;"Men";"65-69";2000;"CHD1";4;206.1515
"10526";"FIN-EASa";1;"Men";"65-69";2001;"CHD1";1;212.0827
"10527";"FIN-EASa";1;"Men";"65-69";2002;"CHD1";3;216.8129
"10528";"FIN-EASa";1;"Men";"65-69";2003;"CHD1";2;226.7153
"10529";"FIN-EASa";1;"Men";"65-69";2004;"CHD1";1;233.7464
"10530";"FIN-EASa";1;"Men";"65-69";2005;"CHD1";2;226.4651
"10531";"FIN-EASa";1;"Men";"65-69";2006;"CHD1";4;231.878
"10532";"FIN-EASa";1;"Men";"70-74";1988;"CHD1";1;4.29784
"10533";"FIN-EASa";1;"Men";"70-74";1989;"CHD1";1;31.7357
"10534";"FIN-EASa";1;"Men";"70-74";1990;"CHD1";1;69.53384
"10535";"FIN-EASa";1;"Men";"70-74";1991;"CHD1";3;101.7336
"10536";"FIN-EASa";1;"Men";"70-74";1992;"CHD1";3;132.01
"10537";"FIN-EASa";1;"Men";"70-74";1993;"CHD1";3;163.1777
"10538";"FIN-EASa";1;"Men";"70-74";1994;"CHD1";2;180.8275
"10539";"FIN-EASa";1;"Men";"70-74";1995;"CHD1";4;188.9774
"10540";"FIN-EASa";1;"Men";"70-74";1996;"CHD1";3;202.6383
"10541";"FIN-EASa";1;"Men";"70-74";1997;"CHD1";2;204.2779
"10542";"FIN-EASa";1;"Men";"70-74";1998;"CHD1";4;198.6409
"10543";"FIN-EASa";1;"Men";"70-74";1999;"CHD1";2;204.4156
"10544";"FIN-EASa";1;"Men";"70-74";2000;"CHD1";3;207.9419
"10545";"FIN-EASa";1;"Men";"70-74";2001;"CHD1";3;185.3118
"10546";"FIN-EASa";1;"Men";"70-74";2002;"CHD1";4;178.9551
"10547";"FIN-EASa";1;"Men";"70-74";2003;"CHD1";5;170.2045
"10548";"FIN-EASa";1;"Men";"70-74";2004;"CHD1";3;164.3359
"10549";"FIN-EASa";1;"Men";"70-74";2005;"CHD1";1;169.8643
"10550";"FIN-EASa";1;"Men";"70-74";2006;"CHD1";5;178.2014
"10551";"FIN-EASa";1;"Men";">74";1993;"CHD1";0;2.32202
"10552";"FIN-EASa";1;"Men";">74";1994;"CHD1";0;21.08355
"10553";"FIN-EASa";1;"Men";">74";1995;"CHD1";1;49.79612
"10554";"FIN-EASa";1;"Men";">74";1996;"CHD1";0;76.11951
"10555";"FIN-EASa";1;"Men";">74";1997;"CHD1";4;91.09103
"10556";"FIN-EASa";1;"Men";">74";1998;"CHD1";1;109.7221
"10557";"FIN-EASa";1;"Men";">74";1999;"CHD1";1;133.0488
"10558";"FIN-EASa";1;"Men";">74";2000;"CHD1";5;156.3223
"10559";"FIN-EASa";1;"Men";">74";2001;"CHD1";4;189.8763
"10560";"FIN-EASa";1;"Men";">74";2002;"CHD1";4;201.8638
"10561";"FIN-EASa";1;"Men";">74";2003;"CHD1";5;213.7503
"10562";"FIN-EASa";1;"Men";">74";2004;"CHD1";4;237.1378
"10563";"FIN-EASa";1;"Men";">74";2005;"CHD1";8;256.0766
"10564";"FIN-EASa";1;"Men";">74";2006;"CHD1";4;260.249
"13901";"FIN-EASa";1;"Men";"<35";1982;"STROKE1";1;686.1407
"13902";"FIN-EASa";1;"Men";"<35";1983;"STROKE1";0;710.5745
"13903";"FIN-EASa";1;"Men";"<35";1984;"STROKE1";0;613.5303
"13904";"FIN-EASa";1;"Men";"<35";1985;"STROKE1";0;521.0087
"13905";"FIN-EASa";1;"Men";"<35";1986;"STROKE1";0;429.316
"13906";"FIN-EASa";1;"Men";"<35";1987;"STROKE1";0;338.8773
"13907";"FIN-EASa";1;"Men";"<35";1988;"STROKE1";0;260.7358
"13908";"FIN-EASa";1;"Men";"<35";1989;"STROKE1";0;189.5017
"13909";"FIN-EASa";1;"Men";"<35";1990;"STROKE1";0;118.4308
"13910";"FIN-EASa";1;"Men";"<35";1991;"STROKE1";0;62.58765
"13911";"FIN-EASa";1;"Men";"<35";1992;"STROKE1";0;13.83163
"13912";"FIN-EASa";1;"Men";"35-44";1982;"STROKE1";1;656.1649
"13913";"FIN-EASa";1;"Men";"35-44";1983;"STROKE1";0;789.0602
"13914";"FIN-EASa";1;"Men";"35-44";1984;"STROKE1";1;813.9645
"13915";"FIN-EASa";1;"Men";"35-44";1985;"STROKE1";0;843.233
"13916";"FIN-EASa";1;"Men";"35-44";1986;"STROKE1";0;862.7387
"13917";"FIN-EASa";1;"Men";"35-44";1987;"STROKE1";2;868.367
"13918";"FIN-EASa";1;"Men";"35-44";1988;"STROKE1";1;871.0338
"13919";"FIN-EASa";1;"Men";"35-44";1989;"STROKE1";0;869.4996
"13920";"FIN-EASa";1;"Men";"35-44";1990;"STROKE1";0;863.761
"13921";"FIN-EASa";1;"Men";"35-44";1991;"STROKE1";0;826.5623
"13922";"FIN-EASa";1;"Men";"35-44";1992;"STROKE1";2;782.6869
"13923";"FIN-EASa";1;"Men";"35-44";1993;"STROKE1";1;699.6048
"13924";"FIN-EASa";1;"Men";"35-44";1994;"STROKE1";1;603.5522
"13925";"FIN-EASa";1;"Men";"35-44";1995;"STROKE1";1;510.9011
"13926";"FIN-EASa";1;"Men";"35-44";1996;"STROKE1";0;421.6029
"13927";"FIN-EASa";1;"Men";"35-44";1997;"STROKE1";0;332.6722
"13928";"FIN-EASa";1;"Men";"35-44";1998;"STROKE1";0;256.7539
"13929";"FIN-EASa";1;"Men";"35-44";1999;"STROKE1";0;188.8616
"13930";"FIN-EASa";1;"Men";"35-44";2000;"STROKE1";0;118.3084
"13931";"FIN-EASa";1;"Men";"35-44";2001;"STROKE1";0;62.2153
"13932";"FIN-EASa";1;"Men";"35-44";2002;"STROKE1";0;13.21592
"13933";"FIN-EASa";1;"Men";"45-54";1982;"STROKE1";1;602.37
"13934";"FIN-EASa";1;"Men";"45-54";1983;"STROKE1";1;698.1106
"13935";"FIN-EASa";1;"Men";"45-54";1984;"STROKE1";1;682.3327
"13936";"FIN-EASa";1;"Men";"45-54";1985;"STROKE1";0;661.9031
"13937";"FIN-EASa";1;"Men";"45-54";1986;"STROKE1";3;660.2129
"13938";"FIN-EASa";1;"Men";"45-54";1987;"STROKE1";0;664.6518
"13939";"FIN-EASa";1;"Men";"45-54";1988;"STROKE1";1;672.4551
"13940";"FIN-EASa";1;"Men";"45-54";1989;"STROKE1";1;671.9525
"13941";"FIN-EASa";1;"Men";"45-54";1990;"STROKE1";1;670.5504
"13942";"FIN-EASa";1;"Men";"45-54";1991;"STROKE1";1;697.1816
"13943";"FIN-EASa";1;"Men";"45-54";1992;"STROKE1";1;722.3907
"13944";"FIN-EASa";1;"Men";"45-54";1993;"STROKE1";1;749.7315
"13945";"FIN-EASa";1;"Men";"45-54";1994;"STROKE1";1;777.1733
"13946";"FIN-EASa";1;"Men";"45-54";1995;"STROKE1";3;802.4678
"13947";"FIN-EASa";1;"Men";"45-54";1996;"STROKE1";1;822.1426
"13948";"FIN-EASa";1;"Men";"45-54";1997;"STROKE1";0;833.4538
"13949";"FIN-EASa";1;"Men";"45-54";1998;"STROKE1";0;834.2262
"13950";"FIN-EASa";1;"Men";"45-54";1999;"STROKE1";1;827.3756
"13951";"FIN-EASa";1;"Men";"45-54";2000;"STROKE1";3;817.6077
"13952";"FIN-EASa";1;"Men";"45-54";2001;"STROKE1";1;784.0142
"13953";"FIN-EASa";1;"Men";"45-54";2002;"STROKE1";0;750.104
"13954";"FIN-EASa";1;"Men";"45-54";2003;"STROKE1";1;670.9189
"13955";"FIN-EASa";1;"Men";"45-54";2004;"STROKE1";0;578.6975
"13956";"FIN-EASa";1;"Men";"45-54";2005;"STROKE1";0;489.089
"13957";"FIN-EASa";1;"Men";"45-54";2006;"STROKE1";0;399.7991
"13958";"FIN-EASa";1;"Men";"55-64";1982;"STROKE1";2;527.6153
"13959";"FIN-EASa";1;"Men";"55-64";1983;"STROKE1";9;663.0886
"13960";"FIN-EASa";1;"Men";"55-64";1984;"STROKE1";5;688.715
"13961";"FIN-EASa";1;"Men";"55-64";1985;"STROKE1";3;699.5174
"13962";"FIN-EASa";1;"Men";"55-64";1986;"STROKE1";10;687.7753
"13963";"FIN-EASa";1;"Men";"55-64";1987;"STROKE1";7;683.6673
"13964";"FIN-EASa";1;"Men";"55-64";1988;"STROKE1";4;663.9783
"13965";"FIN-EASa";1;"Men";"55-64";1989;"STROKE1";1;654.8044
"13966";"FIN-EASa";1;"Men";"55-64";1990;"STROKE1";3;645.1022
"13967";"FIN-EASa";1;"Men";"55-64";1991;"STROKE1";2;613.0766
"13968";"FIN-EASa";1;"Men";"55-64";1992;"STROKE1";6;602.1461
"13969";"FIN-EASa";1;"Men";"55-64";1993;"STROKE1";4;594.5445
"13970";"FIN-EASa";1;"Men";"55-64";1994;"STROKE1";1;584.7262
"13971";"FIN-EASa";1;"Men";"55-64";1995;"STROKE1";0;577.1005
"13972";"FIN-EASa";1;"Men";"55-64";1996;"STROKE1";2;584.1696
"13973";"FIN-EASa";1;"Men";"55-64";1997;"STROKE1";2;596.721
"13974";"FIN-EASa";1;"Men";"55-64";1998;"STROKE1";1;605.1945
"13975";"FIN-EASa";1;"Men";"55-64";1999;"STROKE1";3;611.0948
"13976";"FIN-EASa";1;"Men";"55-64";2000;"STROKE1";3;617.3935
"13977";"FIN-EASa";1;"Men";"55-64";2001;"STROKE1";1;646.985
"13978";"FIN-EASa";1;"Men";"55-64";2002;"STROKE1";5;665.869
"13979";"FIN-EASa";1;"Men";"55-64";2003;"STROKE1";0;689.4083
"13980";"FIN-EASa";1;"Men";"55-64";2004;"STROKE1";2;710.3067
"13981";"FIN-EASa";1;"Men";"55-64";2005;"STROKE1";2;737.3572
"13982";"FIN-EASa";1;"Men";"55-64";2006;"STROKE1";3;756.4186
"13983";"FIN-EASa";1;"Men";"65-69";1983;"STROKE1";0;5.81162
"13984";"FIN-EASa";1;"Men";"65-69";1984;"STROKE1";0;44.00777
"13985";"FIN-EASa";1;"Men";"65-69";1985;"STROKE1";2;94.03658
"13986";"FIN-EASa";1;"Men";"65-69";1986;"STROKE1";1;148.1857
"13987";"FIN-EASa";1;"Men";"65-69";1987;"STROKE1";1;195.8493
"13988";"FIN-EASa";1;"Men";"65-69";1988;"STROKE1";3;237.0399
"13989";"FIN-EASa";1;"Men";"65-69";1989;"STROKE1";4;249.9268
"13990";"FIN-EASa";1;"Men";"65-69";1990;"STROKE1";5;259.8889
"13991";"FIN-EASa";1;"Men";"65-69";1991;"STROKE1";2;277.6201
"13992";"FIN-EASa";1;"Men";"65-69";1992;"STROKE1";1;286.5838
"13993";"FIN-EASa";1;"Men";"65-69";1993;"STROKE1";5;288.483
"13994";"FIN-EASa";1;"Men";"65-69";1994;"STROKE1";4;294.9371
"13995";"FIN-EASa";1;"Men";"65-69";1995;"STROKE1";1;288.1986
"13996";"FIN-EASa";1;"Men";"65-69";1996;"STROKE1";1;260.3863
"13997";"FIN-EASa";1;"Men";"65-69";1997;"STROKE1";2;254.3665
"13998";"FIN-EASa";1;"Men";"65-69";1998;"STROKE1";0;248.2261
"13999";"FIN-EASa";1;"Men";"65-69";1999;"STROKE1";1;241.7119
"14000";"FIN-EASa";1;"Men";"65-69";2000;"STROKE1";0;246.6739
"14001";"FIN-EASa";1;"Men";"65-69";2001;"STROKE1";0;249.934
"14002";"FIN-EASa";1;"Men";"65-69";2002;"STROKE1";1;254.223
"14003";"FIN-EASa";1;"Men";"65-69";2003;"STROKE1";2;260.1556
"14004";"FIN-EASa";1;"Men";"65-69";2004;"STROKE1";2;263.0693
"14005";"FIN-EASa";1;"Men";"65-69";2005;"STROKE1";2;252.874
"14006";"FIN-EASa";1;"Men";"65-69";2006;"STROKE1";0;258.0079
"14007";"FIN-EASa";1;"Men";"70-74";1988;"STROKE1";0;5.141002
"14008";"FIN-EASa";1;"Men";"70-74";1989;"STROKE1";0;35.4943
"14009";"FIN-EASa";1;"Men";"70-74";1990;"STROKE1";1;76.91964
"14010";"FIN-EASa";1;"Men";"70-74";1991;"STROKE1";0;114.4391
"14011";"FIN-EASa";1;"Men";"70-74";1992;"STROKE1";2;149.6216
"14012";"FIN-EASa";1;"Men";"70-74";1993;"STROKE1";1;184.9194
"14013";"FIN-EASa";1;"Men";"70-74";1994;"STROKE1";2;202.3291
"14014";"FIN-EASa";1;"Men";"70-74";1995;"STROKE1";3;212.2651
"14015";"FIN-EASa";1;"Men";"70-74";1996;"STROKE1";4;229.8345
"14016";"FIN-EASa";1;"Men";"70-74";1997;"STROKE1";4;236.628
"14017";"FIN-EASa";1;"Men";"70-74";1998;"STROKE1";1;232.169
"14018";"FIN-EASa";1;"Men";"70-74";1999;"STROKE1";2;239.7329
"14019";"FIN-EASa";1;"Men";"70-74";2000;"STROKE1";5;242.3289
"14020";"FIN-EASa";1;"Men";"70-74";2001;"STROKE1";2;221.4992
"14021";"FIN-EASa";1;"Men";"70-74";2002;"STROKE1";1;216.0595
"14022";"FIN-EASa";1;"Men";"70-74";2003;"STROKE1";2;210.8222
"14023";"FIN-EASa";1;"Men";"70-74";2004;"STROKE1";2;205.3392
"14024";"FIN-EASa";1;"Men";"70-74";2005;"STROKE1";1;206.757
"14025";"FIN-EASa";1;"Men";"70-74";2006;"STROKE1";3;209.4257
"14026";"FIN-EASa";1;"Men";">74";1993;"STROKE1";0;3.59293
"14027";"FIN-EASa";1;"Men";">74";1994;"STROKE1";1;24.03163
"14028";"FIN-EASa";1;"Men";">74";1995;"STROKE1";2;52.11743
"14029";"FIN-EASa";1;"Men";">74";1996;"STROKE1";3;79.62308
"14030";"FIN-EASa";1;"Men";">74";1997;"STROKE1";1;97.7122
"14031";"FIN-EASa";1;"Men";">74";1998;"STROKE1";1;124.073
"14032";"FIN-EASa";1;"Men";">74";1999;"STROKE1";1;148.0096
"14033";"FIN-EASa";1;"Men";">74";2000;"STROKE1";1;174.5029
"14034";"FIN-EASa";1;"Men";">74";2001;"STROKE1";3;217.1983
"14035";"FIN-EASa";1;"Men";">74";2002;"STROKE1";0;237.855
"14036";"FIN-EASa";1;"Men";">74";2003;"STROKE1";2;263.1905
"14037";"FIN-EASa";1;"Men";">74";2004;"STROKE1";4;290.6188
"14038";"FIN-EASa";1;"Men";">74";2005;"STROKE1";3;313.2588
"14039";"FIN-EASa";1;"Men";">74";2006;"STROKE1";6;319.3832
"17376";"FIN-EASa";1;"Women";"<35";1982;"DEATH";0;619.2458
"17377";"FIN-EASa";1;"Women";"<35";1983;"DEATH";0;649.8964
"17378";"FIN-EASa";1;"Women";"<35";1984;"DEATH";0;577.2092
"17379";"FIN-EASa";1;"Women";"<35";1985;"DEATH";2;504.0169
"17380";"FIN-EASa";1;"Women";"<35";1986;"DEATH";1;431.5145
